rule_hit_id,transaction_id,account_id,customer_id,rule_code,rule_severity,hit_ts,evidence
GEO_INTL_ECOM,,,,,,,
RH-000001,TXN-20260124-000016,ACC-00091217,ACC-00091175,GEO_INTL_ECOM,HIGH,1/12/2026 11:50:55,country=GB; city=London; channel=ECOM
RH-001565,TXN-20260124-007746,ACC-00091222,ACC-00091258,LOW_TRUST_DEVICE,MED,12/25/2025 16:31:31,device_id=DEV-10143; trust=20
RH-001566,TXN-20260124-007747,ACC-00091065,ACC-00091181,LOW_TRUST_DEVICE,MED,9/15/2025 8:00:18,device_id=DEV-10189; trust=39
RH-001567,TXN-20260124-007750,ACC-00091209,ACC-00091215,LOW_TRUST_DEVICE,MED,11/27/2025 16:57:22,device_id=DEV-10223; trust=39
RH-001568,TXN-20260124-007753,ACC-00091032,ACC-00091189,LOW_TRUST_DEVICE,MED,10/18/2025 10:43:41,device_id=DEV-10223; trust=39
RH-001569,TXN-20260124-007762,ACC-00091018,ACC-00091074,LOW_TRUST_DEVICE,MED,9/13/2025 2:10:21,device_id=DEV-10080; trust=31
RH-001570,TXN-20260124-007763,ACC-00091221,ACC-00091189,LOW_TRUST_DEVICE,MED,8/30/2025 0:56:31,device_id=DEV-10277; trust=28
RH-001571,TXN-20260124-007772,ACC-00091013,ACC-00091183,LOW_TRUST_DEVICE,MED,1/15/2026 3:03:17,device_id=DEV-10070; trust=36
RH-001572,TXN-20260124-007790,ACC-00091176,ACC-00091221,LOW_TRUST_DEVICE,MED,9/4/2025 4:29:54,device_id=DEV-10145; trust=43
RH-001573,TXN-20260124-007800,ACC-00091192,ACC-00091010,LOW_TRUST_DEVICE,MED,12/14/2025 21:16:34,device_id=DEV-10123; trust=41
RH-001574,TXN-20260124-007805,ACC-00091053,ACC-00091083,LOW_TRUST_DEVICE,MED,12/11/2025 4:54:48,device_id=DEV-10142; trust=42
RH-001575,TXN-20260124-007806,ACC-00091050,ACC-00091180,LOW_TRUST_DEVICE,MED,1/9/2026 0:02:59,device_id=DEV-10242; trust=27
RH-001576,TXN-20260124-007808,ACC-00091251,ACC-00091116,LOW_TRUST_DEVICE,MED,10/24/2025 22:38:41,device_id=DEV-10031; trust=25
RH-001577,TXN-20260124-007812,ACC-00091030,ACC-00091055,LOW_TRUST_DEVICE,MED,8/28/2025 16:35:12,device_id=DEV-10223; trust=39
RH-001578,TXN-20260124-007813,ACC-00091067,ACC-00091145,LOW_TRUST_DEVICE,MED,1/2/2026 14:52:05,device_id=DEV-10104; trust=26
RH-001579,TXN-20260124-007817,ACC-00091211,ACC-00091031,LOW_TRUST_DEVICE,MED,10/11/2025 5:09:10,device_id=DEV-10103; trust=37
RH-001580,TXN-20260124-007819,ACC-00091261,ACC-00091074,LOW_TRUST_DEVICE,MED,11/11/2025 0:57:17,device_id=DEV-10187; trust=41
RH-001581,TXN-20260124-007820,ACC-00091011,ACC-00091070,LOW_TRUST_DEVICE,MED,1/13/2026 21:16:10,device_id=DEV-10151; trust=41
RH-001582,TXN-20260124-007824,ACC-00091028,ACC-00091097,LOW_TRUST_DEVICE,MED,9/23/2025 0:17:21,device_id=DEV-10078; trust=45
RH-001583,TXN-20260124-007832,ACC-00091002,ACC-00091185,LOW_TRUST_DEVICE,MED,11/3/2025 7:10:08,device_id=DEV-10189; trust=39
RH-001584,TXN-20260124-007837,ACC-00091037,ACC-00091042,LOW_TRUST_DEVICE,MED,12/15/2025 20:57:41,device_id=DEV-10067; trust=36
RH-001585,TXN-20260124-007839,ACC-00091246,ACC-00091185,LOW_TRUST_DEVICE,MED,10/24/2025 16:39:09,device_id=DEV-10219; trust=32
RH-001586,TXN-20260124-007842,ACC-00091240,ACC-00091130,LOW_TRUST_DEVICE,MED,1/6/2026 2:27:16,device_id=DEV-10199; trust=30
RH-001587,TXN-20260124-007845,ACC-00091010,ACC-00091057,LOW_TRUST_DEVICE,MED,8/11/2025 22:38:56,device_id=DEV-10161; trust=35
RH-001588,TXN-20260124-007848,ACC-00091229,ACC-00091152,LOW_TRUST_DEVICE,MED,12/22/2025 15:13:24,device_id=DEV-10158; trust=23
RH-001589,TXN-20260124-007866,ACC-00091129,ACC-00091032,LOW_TRUST_DEVICE,MED,9/24/2025 21:33:03,device_id=DEV-10145; trust=43
RH-001590,TXN-20260124-007870,ACC-00091073,ACC-00091068,LOW_TRUST_DEVICE,MED,1/11/2026 2:04:03,device_id=DEV-10146; trust=22
RH-001591,TXN-20260124-007873,ACC-00091163,ACC-00091251,LOW_TRUST_DEVICE,MED,8/12/2025 10:31:25,device_id=DEV-10129; trust=28
RH-001592,TXN-20260124-007881,ACC-00091220,ACC-00091200,LOW_TRUST_DEVICE,MED,12/9/2025 13:07:18,device_id=DEV-10103; trust=37
RH-001593,TXN-20260124-007897,ACC-00091152,ACC-00091047,LOW_TRUST_DEVICE,MED,10/16/2025 22:33:26,device_id=DEV-10223; trust=39
RH-001594,TXN-20260124-007899,ACC-00091186,ACC-00091194,LOW_TRUST_DEVICE,MED,12/5/2025 21:49:06,device_id=DEV-10217; trust=39
RH-001595,TXN-20260124-007904,ACC-00091216,ACC-00091228,LOW_TRUST_DEVICE,MED,1/18/2026 10:21:00,device_id=DEV-10276; trust=21
RH-001596,TXN-20260124-007908,ACC-00091013,ACC-00091092,LOW_TRUST_DEVICE,MED,10/7/2025 4:10:52,device_id=DEV-10276; trust=21
RH-001597,TXN-20260124-007919,ACC-00091188,ACC-00091042,LOW_TRUST_DEVICE,MED,9/21/2025 1:35:15,device_id=DEV-10180; trust=26
RH-001598,TXN-20260124-007922,ACC-00091002,ACC-00091110,LOW_TRUST_DEVICE,MED,10/17/2025 6:24:40,device_id=DEV-10277; trust=28
RH-001599,TXN-20260124-007931,ACC-00091225,ACC-00091136,LOW_TRUST_DEVICE,MED,11/23/2025 10:13:00,device_id=DEV-10143; trust=20
RH-001600,TXN-20260124-007934,ACC-00091077,ACC-00091206,LOW_TRUST_DEVICE,MED,1/20/2026 17:40:15,device_id=DEV-10135; trust=26
RH-001601,TXN-20260124-007944,ACC-00091131,ACC-00091194,LOW_TRUST_DEVICE,MED,9/2/2025 2:56:06,device_id=DEV-10189; trust=39
RH-001602,TXN-20260124-007947,ACC-00091088,ACC-00091071,LOW_TRUST_DEVICE,MED,1/19/2026 10:19:02,device_id=DEV-10127; trust=21
RH-001603,TXN-20260124-007953,ACC-00091030,ACC-00091029,LOW_TRUST_DEVICE,MED,12/1/2025 12:33:35,device_id=DEV-10217; trust=39
RH-001604,TXN-20260124-007956,ACC-00091122,ACC-00091138,LOW_TRUST_DEVICE,MED,8/31/2025 7:26:27,device_id=DEV-10036; trust=41
RH-001605,TXN-20260124-007958,ACC-00091198,ACC-00091211,LOW_TRUST_DEVICE,MED,7/25/2025 9:17:02,device_id=DEV-10065; trust=22
RH-001606,TXN-20260124-007965,ACC-00091116,ACC-00091203,LOW_TRUST_DEVICE,MED,1/22/2026 12:50:13,device_id=DEV-10059; trust=25
RH-001607,TXN-20260124-007968,ACC-00091057,ACC-00091202,LOW_TRUST_DEVICE,MED,1/11/2026 3:40:15,device_id=DEV-10088; trust=41
RH-001608,TXN-20260124-007969,ACC-00091075,ACC-00091096,LOW_TRUST_DEVICE,MED,10/8/2025 9:39:45,device_id=DEV-10036; trust=41
RH-001609,TXN-20260124-007973,ACC-00091036,ACC-00091057,LOW_TRUST_DEVICE,MED,9/8/2025 21:46:58,device_id=DEV-10011; trust=30
RH-001610,TXN-20260124-007978,ACC-00091143,ACC-00091125,LOW_TRUST_DEVICE,MED,12/22/2025 15:58:36,device_id=DEV-10129; trust=28
RH-001611,TXN-20260124-007980,ACC-00091207,ACC-00091232,LOW_TRUST_DEVICE,MED,8/12/2025 14:47:37,device_id=DEV-10031; trust=25
RH-001612,TXN-20260124-007983,ACC-00091051,ACC-00091091,LOW_TRUST_DEVICE,MED,10/10/2025 3:05:14,device_id=DEV-10282; trust=24
RH-001613,TXN-20260124-007985,ACC-00091047,ACC-00091261,LOW_TRUST_DEVICE,MED,8/1/2025 15:20:53,device_id=DEV-10123; trust=41
RH-001614,TXN-20260124-007987,ACC-00091182,ACC-00091186,LOW_TRUST_DEVICE,MED,9/24/2025 10:30:00,device_id=DEV-10196; trust=40
RH-001615,TXN-20260124-007989,ACC-00091218,ACC-00091106,LOW_TRUST_DEVICE,MED,1/20/2026 21:24:58,device_id=DEV-10146; trust=22
RH-001616,TXN-20260124-008000,ACC-00091046,ACC-00091206,LOW_TRUST_DEVICE,MED,12/1/2025 3:34:21,device_id=DEV-10289; trust=34
RH-001617,TXN-20260124-008012,ACC-00091191,ACC-00091126,LOW_TRUST_DEVICE,MED,1/23/2026 9:22:08,device_id=DEV-10070; trust=36
RH-001618,TXN-20260124-008013,ACC-00091124,ACC-00091191,LOW_TRUST_DEVICE,MED,12/9/2025 19:36:44,device_id=DEV-10088; trust=41
RH-001619,TXN-20260124-008014,ACC-00091170,ACC-00091167,LOW_TRUST_DEVICE,MED,11/26/2025 15:02:21,device_id=DEV-10174; trust=29
RH-001620,TXN-20260124-008017,ACC-00091009,ACC-00091025,LOW_TRUST_DEVICE,MED,9/14/2025 8:33:39,device_id=DEV-10142; trust=42
RH-001621,TXN-20260124-008019,ACC-00091142,ACC-00091221,LOW_TRUST_DEVICE,MED,12/2/2025 11:29:55,device_id=DEV-10277; trust=28
RH-001622,TXN-20260124-008021,ACC-00091025,ACC-00091003,LOW_TRUST_DEVICE,MED,7/30/2025 5:39:30,device_id=DEV-10073; trust=29
RH-001623,TXN-20260124-008024,ACC-00091214,ACC-00091222,LOW_TRUST_DEVICE,MED,1/4/2026 8:05:20,device_id=DEV-10146; trust=22
RH-001624,TXN-20260124-008026,ACC-00091199,ACC-00091239,LOW_TRUST_DEVICE,MED,9/19/2025 19:25:46,device_id=DEV-10146; trust=22
RH-001625,TXN-20260124-008027,ACC-00091116,ACC-00091084,LOW_TRUST_DEVICE,MED,9/22/2025 17:16:03,device_id=DEV-10242; trust=27
RH-001626,TXN-20260124-008032,ACC-00091044,ACC-00091247,LOW_TRUST_DEVICE,MED,10/30/2025 2:17:57,device_id=DEV-10080; trust=31
RH-001627,TXN-20260124-008035,ACC-00091050,ACC-00091255,LOW_TRUST_DEVICE,MED,12/26/2025 6:01:31,device_id=DEV-10219; trust=32
RH-001628,TXN-20260124-008036,ACC-00091211,ACC-00091175,LOW_TRUST_DEVICE,MED,8/2/2025 13:12:48,device_id=DEV-10143; trust=20
RH-001629,TXN-20260124-008047,ACC-00091192,ACC-00091103,LOW_TRUST_DEVICE,MED,11/19/2025 17:12:51,device_id=DEV-10065; trust=22
RH-001630,TXN-20260124-008051,ACC-00091040,ACC-00091247,LOW_TRUST_DEVICE,MED,10/12/2025 4:36:29,device_id=DEV-10161; trust=35
RH-001631,TXN-20260124-008053,ACC-00091030,ACC-00091251,LOW_TRUST_DEVICE,MED,11/13/2025 6:09:18,device_id=DEV-10145; trust=43
RH-001632,TXN-20260124-008064,ACC-00091119,ACC-00091084,LOW_TRUST_DEVICE,MED,9/19/2025 4:07:35,device_id=DEV-10282; trust=24
RH-001633,TXN-20260124-008066,ACC-00091018,ACC-00091111,LOW_TRUST_DEVICE,MED,10/13/2025 18:12:41,device_id=DEV-10282; trust=24
RH-001634,TXN-20260124-008067,ACC-00091047,ACC-00091036,LOW_TRUST_DEVICE,MED,9/17/2025 13:30:52,device_id=DEV-10080; trust=31
RH-001635,TXN-20260124-008070,ACC-00091110,ACC-00091030,LOW_TRUST_DEVICE,MED,12/4/2025 5:52:44,device_id=DEV-10319; trust=45
RH-001636,TXN-20260124-008087,ACC-00091143,ACC-00091253,LOW_TRUST_DEVICE,MED,10/8/2025 15:55:16,device_id=DEV-10111; trust=40
RH-001637,TXN-20260124-008088,ACC-00091027,ACC-00091245,LOW_TRUST_DEVICE,MED,11/4/2025 6:17:36,device_id=DEV-10282; trust=24
RH-001638,TXN-20260124-008095,ACC-00091204,ACC-00091063,LOW_TRUST_DEVICE,MED,11/3/2025 10:54:00,device_id=DEV-10024; trust=25
RH-001639,TXN-20260124-008100,ACC-00091139,ACC-00091014,LOW_TRUST_DEVICE,MED,12/6/2025 7:38:57,device_id=DEV-10103; trust=37
RH-001640,TXN-20260124-008105,ACC-00091007,ACC-00091002,LOW_TRUST_DEVICE,MED,8/21/2025 10:02:00,device_id=DEV-10242; trust=27
RH-001641,TXN-20260124-008106,ACC-00091219,ACC-00091009,LOW_TRUST_DEVICE,MED,12/13/2025 1:42:44,device_id=DEV-10234; trust=21
RH-001642,TXN-20260124-008108,ACC-00091109,ACC-00091221,LOW_TRUST_DEVICE,MED,11/27/2025 0:49:55,device_id=DEV-10078; trust=45
RH-001643,TXN-20260124-008110,ACC-00091245,ACC-00091223,LOW_TRUST_DEVICE,MED,8/24/2025 8:28:23,device_id=DEV-10233; trust=34
RH-001644,TXN-20260124-008114,ACC-00091161,ACC-00091199,LOW_TRUST_DEVICE,MED,1/20/2026 11:28:47,device_id=DEV-10104; trust=26
RH-001645,TXN-20260124-008117,ACC-00091181,ACC-00091141,LOW_TRUST_DEVICE,MED,8/4/2025 14:59:34,device_id=DEV-10233; trust=34
RH-001646,TXN-20260124-008123,ACC-00091246,ACC-00091252,LOW_TRUST_DEVICE,MED,10/16/2025 10:25:00,device_id=DEV-10040; trust=34
RH-001647,TXN-20260124-008125,ACC-00091070,ACC-00091164,LOW_TRUST_DEVICE,MED,11/2/2025 19:18:33,device_id=DEV-10031; trust=25
RH-001648,TXN-20260124-008133,ACC-00091123,ACC-00091233,LOW_TRUST_DEVICE,MED,9/21/2025 5:17:43,device_id=DEV-10123; trust=41
RH-001649,TXN-20260124-008134,ACC-00091015,ACC-00091248,LOW_TRUST_DEVICE,MED,9/15/2025 10:25:00,device_id=DEV-10270; trust=31
RH-001650,TXN-20260124-008135,ACC-00091083,ACC-00091156,LOW_TRUST_DEVICE,MED,9/13/2025 11:52:11,device_id=DEV-10319; trust=45
RH-001651,TXN-20260124-008139,ACC-00091088,ACC-00091007,LOW_TRUST_DEVICE,MED,10/17/2025 23:30:00,device_id=DEV-10158; trust=23
RH-001652,TXN-20260124-008142,ACC-00091198,ACC-00091164,LOW_TRUST_DEVICE,MED,8/21/2025 20:21:17,device_id=DEV-10103; trust=37
RH-001653,TXN-20260124-008163,ACC-00091176,ACC-00091163,LOW_TRUST_DEVICE,MED,12/28/2025 14:34:14,device_id=DEV-10031; trust=25
RH-001654,TXN-20260124-008169,ACC-00091013,ACC-00091028,LOW_TRUST_DEVICE,MED,8/2/2025 11:48:35,device_id=DEV-10187; trust=41
RH-001655,TXN-20260124-008172,ACC-00091089,ACC-00091056,LOW_TRUST_DEVICE,MED,1/13/2026 3:11:12,device_id=DEV-10145; trust=43
RH-001656,TXN-20260124-008178,ACC-00091175,ACC-00091022,LOW_TRUST_DEVICE,MED,1/6/2026 10:09:00,device_id=DEV-10319; trust=45
RH-001657,TXN-20260124-008180,ACC-00091069,ACC-00091114,LOW_TRUST_DEVICE,MED,12/31/2025 10:55:00,device_id=DEV-10123; trust=41
RH-001658,TXN-20260124-008181,ACC-00091069,ACC-00091219,LOW_TRUST_DEVICE,MED,7/28/2025 10:52:31,device_id=DEV-10151; trust=41
RH-001659,TXN-20260124-008185,ACC-00091156,ACC-00091223,LOW_TRUST_DEVICE,MED,9/12/2025 23:58:36,device_id=DEV-10174; trust=29
RH-001660,TXN-20260124-008186,ACC-00091019,ACC-00091207,LOW_TRUST_DEVICE,MED,8/30/2025 0:16:17,device_id=DEV-10223; trust=39
RH-001661,TXN-20260124-008189,ACC-00091033,ACC-00091257,LOW_TRUST_DEVICE,MED,11/8/2025 8:22:46,device_id=DEV-10180; trust=26
RH-001662,TXN-20260124-008198,ACC-00091169,ACC-00091243,LOW_TRUST_DEVICE,MED,9/7/2025 8:21:05,device_id=DEV-10185; trust=37
RH-001663,TXN-20260124-008205,ACC-00091163,ACC-00091040,LOW_TRUST_DEVICE,MED,1/23/2026 15:23:38,device_id=DEV-10242; trust=27
RH-001664,TXN-20260124-008208,ACC-00091067,ACC-00091185,LOW_TRUST_DEVICE,MED,10/26/2025 3:50:48,device_id=DEV-10089; trust=30
RH-001665,TXN-20260124-008212,ACC-00091260,ACC-00091159,LOW_TRUST_DEVICE,MED,11/11/2025 17:13:20,device_id=DEV-10196; trust=40
RH-001666,TXN-20260124-008221,ACC-00091096,ACC-00091138,LOW_TRUST_DEVICE,MED,9/28/2025 10:02:00,device_id=DEV-10055; trust=33
RH-001667,TXN-20260124-008224,ACC-00091027,ACC-00091099,LOW_TRUST_DEVICE,MED,11/24/2025 7:42:42,device_id=DEV-10319; trust=45
RH-001668,TXN-20260124-008230,ACC-00091133,ACC-00091160,LOW_TRUST_DEVICE,MED,7/25/2025 1:58:36,device_id=DEV-10067; trust=36
RH-001669,TXN-20260124-008231,ACC-00091199,ACC-00091226,LOW_TRUST_DEVICE,MED,8/6/2025 19:17:36,device_id=DEV-10242; trust=27
RH-001670,TXN-20260124-008238,ACC-00091179,ACC-00091003,LOW_TRUST_DEVICE,MED,11/28/2025 12:16:46,device_id=DEV-10143; trust=20
RH-001671,TXN-20260124-008241,ACC-00091218,ACC-00091046,LOW_TRUST_DEVICE,MED,8/23/2025 10:59:09,device_id=DEV-10247; trust=31
RH-001672,TXN-20260124-008244,ACC-00091223,ACC-00091177,LOW_TRUST_DEVICE,MED,8/20/2025 21:48:15,device_id=DEV-10185; trust=37
RH-001673,TXN-20260124-008245,ACC-00091132,ACC-00091053,LOW_TRUST_DEVICE,MED,10/25/2025 7:00:32,device_id=DEV-10103; trust=37
RH-001674,TXN-20260124-008251,ACC-00091103,ACC-00091145,LOW_TRUST_DEVICE,MED,1/14/2026 1:19:07,device_id=DEV-10189; trust=39
RH-001675,TXN-20260124-008254,ACC-00091105,ACC-00091127,LOW_TRUST_DEVICE,MED,12/21/2025 8:59:17,device_id=DEV-10103; trust=37
RH-001676,TXN-20260124-008255,ACC-00091030,ACC-00091053,LOW_TRUST_DEVICE,MED,10/17/2025 16:49:36,device_id=DEV-10161; trust=35
RH-001677,TXN-20260124-008260,ACC-00091178,ACC-00091237,LOW_TRUST_DEVICE,MED,8/25/2025 3:04:54,device_id=DEV-10067; trust=36
RH-001678,TXN-20260124-008264,ACC-00091096,ACC-00091261,LOW_TRUST_DEVICE,MED,8/16/2025 7:42:16,device_id=DEV-10104; trust=26
RH-001679,TXN-20260124-008268,ACC-00091039,ACC-00091232,LOW_TRUST_DEVICE,MED,9/17/2025 10:17:00,device_id=DEV-10028; trust=24
RH-001680,TXN-20260124-008269,ACC-00091185,ACC-00091048,LOW_TRUST_DEVICE,MED,8/28/2025 15:14:56,device_id=DEV-10104; trust=26
RH-001681,TXN-20260124-008282,ACC-00091120,ACC-00091222,LOW_TRUST_DEVICE,MED,12/2/2025 15:14:00,device_id=DEV-10142; trust=42
RH-001682,TXN-20260124-008284,ACC-00091170,ACC-00091187,LOW_TRUST_DEVICE,MED,9/29/2025 9:29:12,device_id=DEV-10276; trust=21
RH-001683,TXN-20260124-008290,ACC-00091076,ACC-00091163,LOW_TRUST_DEVICE,MED,1/10/2026 7:54:42,device_id=DEV-10295; trust=29
RH-001684,TXN-20260124-008297,ACC-00091158,ACC-00091024,LOW_TRUST_DEVICE,MED,9/28/2025 4:54:22,device_id=DEV-10314; trust=24
RH-001685,TXN-20260124-008303,ACC-00091088,ACC-00091124,LOW_TRUST_DEVICE,MED,9/18/2025 15:24:28,device_id=DEV-10242; trust=27
RH-001686,TXN-20260124-008306,ACC-00091116,ACC-00091165,LOW_TRUST_DEVICE,MED,12/28/2025 12:27:32,device_id=DEV-10319; trust=45
RH-001687,TXN-20260124-008314,ACC-00091009,ACC-00091040,LOW_TRUST_DEVICE,MED,12/10/2025 10:41:00,device_id=DEV-10036; trust=41
RH-001688,TXN-20260124-008326,ACC-00091113,ACC-00091036,LOW_TRUST_DEVICE,MED,12/4/2025 12:13:45,device_id=DEV-10314; trust=24
RH-001689,TXN-20260124-008339,ACC-00091221,ACC-00091039,LOW_TRUST_DEVICE,MED,10/12/2025 4:02:25,device_id=DEV-10312; trust=36
RH-001690,TXN-20260124-008342,ACC-00091041,ACC-00091081,LOW_TRUST_DEVICE,MED,12/5/2025 3:45:04,device_id=DEV-10122; trust=34
RH-001691,TXN-20260124-008346,ACC-00091080,ACC-00091212,LOW_TRUST_DEVICE,MED,11/11/2025 15:38:39,device_id=DEV-10251; trust=25
RH-001692,TXN-20260124-008350,ACC-00091097,ACC-00091172,LOW_TRUST_DEVICE,MED,10/3/2025 10:36:48,device_id=DEV-10265; trust=40
RH-001693,TXN-20260124-008354,ACC-00091014,ACC-00091191,LOW_TRUST_DEVICE,MED,12/13/2025 10:40:00,device_id=DEV-10217; trust=39
RH-001694,TXN-20260124-008357,ACC-00091174,ACC-00091177,LOW_TRUST_DEVICE,MED,10/26/2025 4:45:12,device_id=DEV-10312; trust=36
RH-001695,TXN-20260124-008361,ACC-00091179,ACC-00091046,LOW_TRUST_DEVICE,MED,8/4/2025 12:00:39,device_id=DEV-10157; trust=35
RH-001696,TXN-20260124-008363,ACC-00091015,ACC-00091114,LOW_TRUST_DEVICE,MED,8/24/2025 19:50:19,device_id=DEV-10073; trust=29
RH-001697,TXN-20260124-008367,ACC-00091149,ACC-00091009,LOW_TRUST_DEVICE,MED,7/30/2025 10:44:00,device_id=DEV-10282; trust=24
RH-001698,TXN-20260124-008370,ACC-00091182,ACC-00091049,LOW_TRUST_DEVICE,MED,12/9/2025 10:40:55,device_id=DEV-10276; trust=21
RH-001699,TXN-20260124-008371,ACC-00091246,ACC-00091049,LOW_TRUST_DEVICE,MED,8/18/2025 10:13:00,device_id=DEV-10029; trust=31
RH-001700,TXN-20260124-008375,ACC-00091116,ACC-00091072,LOW_TRUST_DEVICE,MED,7/25/2025 19:49:02,device_id=DEV-10319; trust=45
RH-001701,TXN-20260124-008377,ACC-00091200,ACC-00091020,LOW_TRUST_DEVICE,MED,8/10/2025 0:13:47,device_id=DEV-10219; trust=32
RH-001702,TXN-20260124-008380,ACC-00091159,ACC-00091090,LOW_TRUST_DEVICE,MED,10/10/2025 13:52:42,device_id=DEV-10265; trust=40
RH-001703,TXN-20260124-008389,ACC-00091046,ACC-00091079,LOW_TRUST_DEVICE,MED,11/13/2025 6:06:18,device_id=DEV-10129; trust=28
RH-001704,TXN-20260124-008390,ACC-00091198,ACC-00091165,LOW_TRUST_DEVICE,MED,9/14/2025 9:04:37,device_id=DEV-10189; trust=39
RH-001705,TXN-20260124-008391,ACC-00091228,ACC-00091131,LOW_TRUST_DEVICE,MED,1/19/2026 10:36:00,device_id=DEV-10065; trust=22
RH-001706,TXN-20260124-008394,ACC-00091186,ACC-00091145,LOW_TRUST_DEVICE,MED,12/12/2025 23:53:33,device_id=DEV-10135; trust=26
RH-001707,TXN-20260124-008395,ACC-00091087,ACC-00091213,LOW_TRUST_DEVICE,MED,1/3/2026 10:02:00,device_id=DEV-10180; trust=26
RH-001708,TXN-20260124-008399,ACC-00091225,ACC-00091020,LOW_TRUST_DEVICE,MED,10/16/2025 13:00:46,device_id=DEV-10234; trust=21
RH-001709,TXN-20260124-008400,ACC-00091034,ACC-00091142,LOW_TRUST_DEVICE,MED,11/19/2025 21:04:02,device_id=DEV-10141; trust=41
RH-001710,TXN-20260124-008403,ACC-00091213,ACC-00091097,LOW_TRUST_DEVICE,MED,8/23/2025 23:31:17,device_id=DEV-10314; trust=24
RH-001711,TXN-20260124-008404,ACC-00091201,ACC-00091156,LOW_TRUST_DEVICE,MED,1/22/2026 4:14:16,device_id=DEV-10145; trust=43
RH-001712,TXN-20260124-008418,ACC-00091257,ACC-00091096,LOW_TRUST_DEVICE,MED,10/28/2025 19:41:02,device_id=DEV-10176; trust=22
RH-001713,TXN-20260124-008420,ACC-00091154,ACC-00091087,LOW_TRUST_DEVICE,MED,11/11/2025 5:33:34,device_id=DEV-10145; trust=43
RH-001714,TXN-20260124-008424,ACC-00091072,ACC-00091018,LOW_TRUST_DEVICE,MED,11/8/2025 14:25:13,device_id=DEV-10073; trust=29
RH-001715,TXN-20260124-008429,ACC-00091116,ACC-00091211,LOW_TRUST_DEVICE,MED,9/8/2025 14:42:43,device_id=DEV-10011; trust=30
RH-001716,TXN-20260124-008447,ACC-00091217,ACC-00091097,LOW_TRUST_DEVICE,MED,12/4/2025 23:01:58,device_id=DEV-10173; trust=44
RH-001717,TXN-20260124-008453,ACC-00091102,ACC-00091205,LOW_TRUST_DEVICE,MED,11/22/2025 21:54:37,device_id=DEV-10059; trust=25
RH-001718,TXN-20260124-008458,ACC-00091221,ACC-00091100,LOW_TRUST_DEVICE,MED,1/17/2026 10:09:00,device_id=DEV-10038; trust=21
RH-001719,TXN-20260124-008467,ACC-00091222,ACC-00091082,LOW_TRUST_DEVICE,MED,12/17/2025 13:06:21,device_id=DEV-10295; trust=29
RH-001720,TXN-20260124-008478,ACC-00091257,ACC-00091258,LOW_TRUST_DEVICE,MED,8/20/2025 10:41:00,device_id=DEV-10070; trust=36
RH-001721,TXN-20260124-008485,ACC-00091039,ACC-00091229,LOW_TRUST_DEVICE,MED,8/18/2025 4:51:42,device_id=DEV-10199; trust=30
RH-001722,TXN-20260124-008492,ACC-00091025,ACC-00091056,LOW_TRUST_DEVICE,MED,9/24/2025 10:39:00,device_id=DEV-10127; trust=21
RH-001723,TXN-20260124-008495,ACC-00091113,ACC-00091004,LOW_TRUST_DEVICE,MED,10/4/2025 3:47:42,device_id=DEV-10103; trust=37
RH-001724,TXN-20260124-008499,ACC-00091201,ACC-00091024,LOW_TRUST_DEVICE,MED,12/17/2025 12:32:47,device_id=DEV-10242; trust=27
RH-001725,TXN-20260124-008501,ACC-00091152,ACC-00091143,LOW_TRUST_DEVICE,MED,1/19/2026 11:13:16,device_id=DEV-10036; trust=41
RH-001726,TXN-20260124-008508,ACC-00091053,ACC-00091206,LOW_TRUST_DEVICE,MED,12/24/2025 5:50:06,device_id=DEV-10270; trust=31
RH-001727,TXN-20260124-008509,ACC-00091085,ACC-00091096,LOW_TRUST_DEVICE,MED,11/30/2025 4:12:17,device_id=DEV-10277; trust=28
RH-001728,TXN-20260124-008520,ACC-00091187,ACC-00091146,LOW_TRUST_DEVICE,MED,1/23/2026 19:15:43,device_id=DEV-10080; trust=31
RH-001729,TXN-20260124-008521,ACC-00091004,ACC-00091172,LOW_TRUST_DEVICE,MED,9/9/2025 10:00:00,device_id=DEV-10247; trust=31
RH-001730,TXN-20260124-008522,ACC-00091260,ACC-00091043,LOW_TRUST_DEVICE,MED,8/21/2025 8:19:51,device_id=DEV-10314; trust=24
RH-001731,TXN-20260124-008527,ACC-00091063,ACC-00091235,LOW_TRUST_DEVICE,MED,12/19/2025 20:30:18,device_id=DEV-10028; trust=24
RH-001732,TXN-20260124-008529,ACC-00091036,ACC-00091042,LOW_TRUST_DEVICE,MED,11/7/2025 15:31:27,device_id=DEV-10174; trust=29
RH-001733,TXN-20260124-008533,ACC-00091127,ACC-00091064,LOW_TRUST_DEVICE,MED,9/21/2025 15:42:32,device_id=DEV-10067; trust=36
RH-001734,TXN-20260124-008561,ACC-00091163,ACC-00091073,LOW_TRUST_DEVICE,MED,11/10/2025 12:40:44,device_id=DEV-10065; trust=22
RH-001735,TXN-20260124-008565,ACC-00091082,ACC-00091143,LOW_TRUST_DEVICE,MED,1/8/2026 16:46:54,device_id=DEV-10174; trust=29
RH-001736,TXN-20260124-008572,ACC-00091051,ACC-00091187,LOW_TRUST_DEVICE,MED,10/31/2025 0:05:21,device_id=DEV-10282; trust=24
RH-001737,TXN-20260124-008576,ACC-00091079,ACC-00091074,LOW_TRUST_DEVICE,MED,10/20/2025 2:49:11,device_id=DEV-10180; trust=26
