transaction_id,account_id,customer_id,merchant_id,device_id,txn_ts,channel,currency, amount_usd ,txn_status,decline_reason,geo_country,geo_region,geo_city,is_international,rule_geo_intl_ecom,rule_high_risk_merchant,rule_low_trust_device,rule_high_amount,rule_decline_flag,rule_velocity_flag,rule_decline_streak_24h
TXN-20260124-007053,ACC-00091027,ACC-00091257,MER-10065,DEV-10291,9:53:40 PM,ECOM,USD," $ 1,470 ",APPROVED,,DE,BE,Berlin,FALSE,0,1,0,0,0,0,0
TXN-20260124-007054,ACC-00091019,ACC-00091094,MER-10093,DEV-10304,1:38:35 PM,ECOM,USD," $ 1,367 ",APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-007055,ACC-00091169,ACC-00091081,MER-10084,DEV-10212,1:55:56 AM,ECOM,USD," $ 2,316 ",APPROVED,,JP,13,Tokyo,FALSE,0,1,0,1,0,0,0
TXN-20260124-007056,ACC-00091147,ACC-00091252,MER-10061,DEV-10298,6:24:49 PM,ACH,USD, $ 337 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-007057,ACC-00091008,ACC-00091257,MER-10003,DEV-10097,10:08:00 AM,ECOM,USD, $ 740 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007058,ACC-00091006,ACC-00091098,MER-10036,DEV-10237,7:36:13 AM,CARD_PRESENT,USD," $ 1,675 ",DECLINED,,US,TX,San Antonio,FALSE,0,0,0,1,1,0,0
TXN-20260124-007059,ACC-00091140,ACC-00091090,MER-10075,DEV-10107,10:06:10 AM,CARD_PRESENT,USD," $ 1,082 ",APPROVED,,DE,BE,Berlin,FALSE,0,1,0,0,0,0,0
TXN-20260124-007060,ACC-00091191,ACC-00091197,MER-10023,DEV-10187,7:53:07 AM,ECOM,USD," $ 3,135 ",APPROVED,,US,TX,Houston,FALSE,0,1,1,1,0,0,0
TXN-20260124-007061,ACC-00091192,ACC-00091090,MER-10063,DEV-10211,1:54:49 PM,ECOM,USD, $ 34 ,APPROVED,,US,NY,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007062,ACC-00091013,ACC-00091015,MER-10064,DEV-10241,2:17:03 PM,ECOM,USD, $ 163 ,DECLINED,MFA_REQUIRED,US,NY,Seattle,FALSE,0,0,0,0,1,0,0
TXN-20260124-007063,ACC-00091094,ACC-00091061,MER-10084,DEV-10085,6:29:27 AM,ECOM,USD," $ 1,847 ",APPROVED,,US,IL,Chicago,FALSE,0,1,0,1,0,0,0
TXN-20260124-007064,ACC-00091158,ACC-00091112,MER-10114,DEV-10105,1:01:02 AM,ECOM,USD, $ 159 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-007065,ACC-00091024,ACC-00091073,MER-10062,DEV-10106,12:33:07 PM,ECOM,USD, $ 358 ,DECLINED,DO_NOT_HONOR,AU,NSW,Sydney,FALSE,0,0,0,0,1,0,0
TXN-20260124-007066,ACC-00091014,ACC-00091175,MER-10084,DEV-10075,1:36:28 PM,ECOM,USD," $ 2,158 ",DECLINED,HIGH_RISK_MERCHANT,US,IL,Chicago,FALSE,0,1,0,1,1,0,0
TXN-20260124-007067,ACC-00091246,ACC-00091169,MER-10015,DEV-10201,3:57:44 PM,ECOM,USD," $ 2,267 ",APPROVED,,US,NY,New York,FALSE,0,1,0,1,0,0,0
TXN-20260124-007068,ACC-00091062,ACC-00091008,MER-10103,DEV-10022,10:43:33 PM,CARD_PRESENT,USD, $ 33 ,APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-007069,ACC-00091215,ACC-00091224,MER-10078,DEV-10058,3:16:22 AM,ECOM,USD," $ 1,125 ",DECLINED,INSUFFICIENT_FUNDS,US,IL,Chicago,FALSE,0,0,0,0,1,0,0
TXN-20260124-007070,ACC-00091045,ACC-00091152,MER-10104,DEV-10310,5:08:09 AM,ECOM,USD," $ 1,060 ",DECLINED,,US,CA,San Francisco,FALSE,0,0,0,0,1,0,0
TXN-20260124-007071,ACC-00091017,ACC-00091248,MER-10031,DEV-10319,8:02:19 AM,CARD_PRESENT,USD," $ 1,732 ",DECLINED,INSUFFICIENT_FUNDS,CA,ON,Toronto,FALSE,0,0,1,1,1,0,0
TXN-20260124-007072,ACC-00091195,ACC-00091100,MER-10006,DEV-10231,12:44:57 AM,ECOM,USD, $ 588 ,APPROVED,,US,GA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007073,ACC-00091213,ACC-00091101,MER-10102,DEV-10025,2:15:20 AM,CARD_PRESENT,USD," $ 2,702 ",APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,1,0,0,0
TXN-20260124-007074,ACC-00091181,ACC-00091041,MER-10023,DEV-10164,11:55:16 PM,ECOM,USD, $ 388 ,APPROVED,,US,NY,New York,FALSE,0,1,0,0,0,0,0
TXN-20260124-007075,ACC-00091066,ACC-00091186,MER-10062,DEV-10006,5:32:43 AM,CARD_PRESENT,USD, $ 340 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-007076,ACC-00091170,ACC-00091163,MER-10075,DEV-10295,1:09:23 PM,ECOM,USD, $ 131 ,APPROVED,,US,AZ,Phoenix,FALSE,0,1,1,0,0,0,0
TXN-20260124-007077,ACC-00091136,ACC-00091196,MER-10103,DEV-10077,7:29:23 PM,ECOM,USD, $ 116 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-007078,ACC-00091196,ACC-00091121,MER-10091,DEV-10112,5:30:59 AM,CARD_PRESENT,USD," $ 1,206 ",DECLINED,MFA_REQUIRED,US,IL,Chicago,FALSE,0,0,0,0,1,0,0
TXN-20260124-007079,ACC-00091019,ACC-00091149,MER-10052,DEV-10097,7:41:39 AM,ECOM,USD, $ 86 ,APPROVED,,IN,DL,Delhi,FALSE,0,0,0,0,0,0,0
TXN-20260124-007080,ACC-00091031,ACC-00091025,MER-10068,DEV-10170,1:28:52 AM,ECOM,USD, $ 490 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-007081,ACC-00091104,ACC-00091102,MER-10084,DEV-10270,12:16:27 PM,ECOM,USD, $ 902 ,DECLINED,HIGH_RISK_MERCHANT,US,CO,Denver,FALSE,0,1,1,0,1,0,0
TXN-20260124-007082,ACC-00091091,ACC-00091009,MER-10020,DEV-10200,5:03:28 PM,ACH,USD," $ 4,392 ",APPROVED,,US,GA,Atlanta,FALSE,0,1,0,1,0,0,0
TXN-20260124-007083,ACC-00091206,ACC-00091248,MER-10079,DEV-10112,7:45:36 AM,CARD_PRESENT,USD," $ 1,125 ",APPROVED,,DE,BE,Berlin,FALSE,0,0,0,0,0,0,0
TXN-20260124-007084,ACC-00091113,ACC-00091183,MER-10051,DEV-10098,8:15:37 PM,CARD_PRESENT,USD, $ 592 ,APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,0,0,0,0
TXN-20260124-007085,ACC-00091176,ACC-00091236,MER-10053,DEV-10122,9:42:04 PM,ECOM,USD, $ 499 ,APPROVED,,US,TX,Houston,FALSE,0,1,1,0,0,0,0
TXN-20260124-007086,ACC-00091051,ACC-00091187,MER-10099,DEV-10098,10:29:00 AM,CARD_PRESENT,USD, $ 67 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-007087,ACC-00091109,ACC-00091093,MER-10038,DEV-10272,3:52:26 AM,ECOM,USD, $ 309 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-007088,ACC-00091076,ACC-00091130,MER-10016,DEV-10039,4:48:54 AM,ECOM,USD, $ 536 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-007089,ACC-00091203,ACC-00091059,MER-10016,DEV-10228,9:33:39 AM,CARD_PRESENT,USD, $ 132 ,APPROVED,,JP,13,Tokyo,FALSE,0,0,0,0,0,0,0
TXN-20260124-007090,ACC-00091236,ACC-00091086,MER-10051,DEV-10311,1:23:42 PM,CARD_PRESENT,USD, $ 130 ,APPROVED,,US,CA,Los Angeles,FALSE,0,1,0,0,0,0,0
TXN-20260124-007091,ACC-00091235,ACC-00091192,MER-10069,DEV-10225,7:37:31 PM,CARD_PRESENT,USD, $ 280 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-007092,ACC-00091196,ACC-00091229,MER-10044,DEV-10207,8:14:37 AM,ACH,USD, $ 283 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007093,ACC-00091146,ACC-00091160,MER-10046,DEV-10251,10:46:00 AM,ECOM,USD, $ 378 ,APPROVED,,JP,13,Tokyo,FALSE,0,0,1,0,0,0,0
TXN-20260124-007094,ACC-00091151,ACC-00091206,MER-10026,DEV-10188,12:45:22 PM,ECOM,USD, $ 47 ,APPROVED,,FR,IDF,Paris,FALSE,0,0,0,0,0,0,0
TXN-20260124-007095,ACC-00091182,ACC-00091141,MER-10094,DEV-10182,12:40:40 PM,ECOM,USD, $ 17 ,APPROVED,,US,WA,Seattle,FALSE,0,1,0,0,0,0,0
TXN-20260124-007096,ACC-00091210,ACC-00091197,MER-10043,DEV-10124,12:08:00 AM,ECOM,USD, $ 38 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-007097,ACC-00091201,ACC-00091123,MER-10042,DEV-10139,8:48:17 PM,ECOM,USD, $ 292 ,DECLINED,DO_NOT_HONOR,US,TX,Houston,FALSE,0,0,0,0,1,0,0
TXN-20260124-007098,ACC-00091241,ACC-00091126,MER-10104,DEV-10293,3:51:11 PM,ECOM,USD," $ 1,556 ",APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,1,0,1,0
TXN-20260124-007099,ACC-00091002,ACC-00091159,MER-10023,DEV-10253,1:24:59 AM,CARD_PRESENT,USD," $ 3,212 ",APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,1,0,0,0
TXN-20260124-007100,ACC-00091154,ACC-00091010,MER-10083,DEV-10141,12:15:00 PM,ECOM,USD, $ 90 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,1,0,0,0,0
TXN-20260124-007101,ACC-00091106,ACC-00091256,MER-10084,DEV-10259,10:36:00 AM,CARD_PRESENT,USD, $ 81 ,APPROVED,,US,NY,New York,FALSE,0,1,0,0,0,0,0
TXN-20260124-007102,ACC-00091070,ACC-00091242,MER-10091,DEV-10149,7:50:04 PM,ECOM,USD, $ 401 ,APPROVED,,US,TX,San Antonio,FALSE,0,0,0,0,0,0,0
TXN-20260124-007103,ACC-00091197,ACC-00091255,MER-10032,DEV-10006,9:45:04 PM,CARD_PRESENT,USD," $ 3,479 ",APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,1,0,0,0
TXN-20260124-007104,ACC-00091035,ACC-00091012,MER-10042,DEV-10139,3:36:17 AM,ECOM,USD, $ 191 ,DECLINED,DO_NOT_HONOR,US,IL,Chicago,FALSE,0,0,0,0,1,0,0
TXN-20260124-007105,ACC-00091007,ACC-00091054,MER-10070,DEV-10080,1:39:50 PM,CARD_PRESENT,USD, $ 371 ,APPROVED,,NG,FC,Abuja,FALSE,0,0,1,0,0,0,0
TXN-20260124-007106,ACC-00091180,ACC-00091023,MER-10009,DEV-10044,1:43:48 AM,ECOM,USD, $ 502 ,APPROVED,,MX,CDMX,Mexico,FALSE,0,0,0,0,0,0,0
TXN-20260124-007107,ACC-00091203,ACC-00091024,MER-10111,DEV-10285,3:42:01 PM,ECOM,USD, $ 171 ,APPROVED,,US,IL,Chicago,FALSE,0,1,0,0,0,0,0
TXN-20260124-007108,ACC-00091134,ACC-00091190,MER-10041,DEV-10142,1:06:12 PM,ECOM,USD, $ 557 ,DECLINED,DO_NOT_HONOR,US,CA,Los Angeles,FALSE,0,0,1,0,1,0,0
TXN-20260124-007109,ACC-00091204,ACC-00091038,MER-10017,DEV-10232,4:36:56 PM,ECOM,USD, $ 253 ,DECLINED,INSUFFICIENT_FUNDS,US,IL,Chicago,FALSE,0,0,0,0,1,0,0
TXN-20260124-007110,ACC-00091162,ACC-00091092,MER-10038,DEV-10289,5:39:04 AM,CARD_PRESENT,USD, $ 297 ,DECLINED,DO_NOT_HONOR,US,IL,Chicago,FALSE,0,0,1,0,1,0,0
TXN-20260124-007111,ACC-00091167,ACC-00091133,MER-10092,DEV-10170,4:14:54 PM,ECOM,USD, $ 268 ,DECLINED,,US,AZ,Phoenix,FALSE,0,0,0,0,1,0,0
TXN-20260124-007112,ACC-00091232,ACC-00091049,MER-10011,DEV-10286,5:45:13 AM,ECOM,USD," $ 2,989 ",APPROVED,,US,NY,New York,FALSE,0,1,0,1,0,0,0
TXN-20260124-007113,ACC-00091163,ACC-00091158,MER-10054,DEV-10042,6:08:16 PM,ECOM,USD, $ 49 ,APPROVED,,JP,13,Tokyo,FALSE,0,1,0,0,0,0,0
TXN-20260124-007114,ACC-00091228,ACC-00091222,MER-10119,DEV-10080,4:02:08 PM,CARD_PRESENT,USD, $ 28 ,DECLINED,DO_NOT_HONOR,US,WA,Seattle,FALSE,0,1,1,0,1,0,0
TXN-20260124-007115,ACC-00091124,ACC-00091163,MER-10053,DEV-10267,3:05:28 AM,CARD_PRESENT,USD," $ 3,191 ",APPROVED,,US,TX,San Antonio,FALSE,0,1,0,1,0,0,0
TXN-20260124-007116,ACC-00091171,ACC-00091136,MER-10011,DEV-10231,1:03:22 AM,ECOM,USD, $ 26 ,APPROVED,,US,WA,Seattle,FALSE,0,1,0,0,0,0,0
TXN-20260124-007117,ACC-00091022,ACC-00091127,MER-10090,DEV-10027,11:50:45 AM,CARD_PRESENT,USD, $ 455 ,APPROVED,,US,TX,Dallas,FALSE,0,1,0,0,0,0,0
TXN-20260124-007118,ACC-00091015,ACC-00091190,MER-10033,DEV-10064,1:36:00 AM,ECOM,USD, $ 490 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007119,ACC-00091080,ACC-00091036,MER-10117,DEV-10213,1:25:16 PM,ECOM,USD, $ 213 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,0,0
TXN-20260124-007120,ACC-00091130,ACC-00091015,MER-10043,DEV-10105,5:57:35 PM,ECOM,USD, $ 21 ,APPROVED,,US,TX,San Antonio,FALSE,0,0,0,0,0,0,0
TXN-20260124-007121,ACC-00091024,ACC-00091051,MER-10015,DEV-10304,2:45:22 AM,ECOM,USD, $ 212 ,DECLINED,DO_NOT_HONOR,US,IL,Chicago,FALSE,0,1,0,0,1,0,0
TXN-20260124-007122,ACC-00091174,ACC-00091222,MER-10052,DEV-10037,3:13:58 AM,CARD_PRESENT,USD, $ 98 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007123,ACC-00091141,ACC-00091092,MER-10093,DEV-10178,8:47:36 PM,CARD_PRESENT,USD," $ 1,321 ",APPROVED,,US,NY,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007124,ACC-00091156,ACC-00091193,MER-10010,DEV-10019,11:39:03 AM,ECOM,USD, $ 911 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-007125,ACC-00091157,ACC-00091127,MER-10028,DEV-10098,12:02:21 AM,CARD_PRESENT,USD, $ 593 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007126,ACC-00091018,ACC-00091228,MER-10098,DEV-10204,5:24:19 PM,ECOM,USD," $ 2,197 ",APPROVED,,US,NY,New York,FALSE,0,1,0,1,0,0,0
TXN-20260124-007127,ACC-00091258,ACC-00091110,MER-10063,DEV-10149,10:58:00 AM,ECOM,USD, $ 57 ,APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-007128,ACC-00091152,ACC-00091226,MER-10075,DEV-10087,4:09:34 AM,CARD_PRESENT,USD," $ 3,485 ",APPROVED,,US,TX,San Antonio,FALSE,0,1,0,1,0,0,0
TXN-20260124-007129,ACC-00091261,ACC-00091256,MER-10051,DEV-10022,5:19:36 AM,ECOM,USD, $ 229 ,APPROVED,,US,CA,Los Angeles,FALSE,0,1,0,0,0,0,0
TXN-20260124-007130,ACC-00091159,ACC-00091169,MER-10035,DEV-10138,3:13:36 AM,ECOM,USD, $ 176 ,DECLINED,DO_NOT_HONOR,US,WA,Seattle,FALSE,0,0,0,0,1,0,0
TXN-20260124-007131,ACC-00091257,ACC-00091193,MER-10112,DEV-10218,3:23:12 AM,CARD_PRESENT,USD, $ 50 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007132,ACC-00091052,ACC-00091107,MER-10046,DEV-10073,10:19:35 AM,ECOM,USD, $ 260 ,DECLINED,DO_NOT_HONOR,US,CO,Denver,FALSE,0,0,1,0,1,0,0
TXN-20260124-007133,ACC-00091015,ACC-00091252,MER-10118,DEV-10295,2:18:42 AM,ECOM,USD, $ 913 ,DECLINED,,US,NY,New York,FALSE,0,1,1,0,1,0,0
TXN-20260124-007134,ACC-00091251,ACC-00091181,MER-10107,DEV-10197,3:11:58 AM,CARD_PRESENT,USD, $ 90 ,APPROVED,,US,TX,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007135,ACC-00091083,ACC-00091164,MER-10100,DEV-10001,7:11:19 PM,ECOM,USD, $ 64 ,APPROVED,,US,CO,Denver,FALSE,0,0,0,0,0,0,0
TXN-20260124-007136,ACC-00091196,ACC-00091200,MER-10077,DEV-10115,11:11:43 PM,CARD_PRESENT,USD, $ 78 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-007137,ACC-00091164,ACC-00091220,MER-10065,DEV-10279,10:00:00 AM,ECOM,USD, $ 237 ,APPROVED,,US,AZ,Phoenix,FALSE,0,1,0,0,0,0,0
TXN-20260124-007138,ACC-00091137,ACC-00091237,MER-10094,DEV-10012,10:53:00 AM,ECOM,USD, $ 116 ,APPROVED,,US,WA,Seattle,FALSE,0,1,0,0,0,0,0
TXN-20260124-007139,ACC-00091071,ACC-00091069,MER-10102,DEV-10214,3:45:47 PM,ECOM,USD," $ 2,551 ",APPROVED,,NG,FC,Abuja,FALSE,0,1,0,1,0,0,0
TXN-20260124-007140,ACC-00091146,ACC-00091103,MER-10080,DEV-10203,10:15:00 AM,ECOM,USD, $ 53 ,APPROVED,,US,TX,Houston,FALSE,0,0,0,0,0,0,0
TXN-20260124-007141,ACC-00091122,ACC-00091208,MER-10053,DEV-10316,3:27:17 PM,ECOM,USD, $ 277 ,APPROVED,,US,CO,Denver,FALSE,0,1,0,0,0,0,0
TXN-20260124-007142,ACC-00091106,ACC-00091187,MER-10055,DEV-10244,6:22:03 AM,ECOM,USD, $ 86 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,0,0
TXN-20260124-007143,ACC-00091105,ACC-00091156,MER-10032,DEV-10242,7:41:42 AM,ECOM,USD," $ 2,299 ",DECLINED,HIGH_RISK_MERCHANT,US,TX,Houston,FALSE,0,1,1,1,1,0,0
TXN-20260124-007144,ACC-00091163,ACC-00091092,MER-10075,DEV-10032,9:15:09 PM,ECOM,USD," $ 1,666 ",APPROVED,,DE,BE,Berlin,FALSE,0,1,0,1,0,0,0
TXN-20260124-007145,ACC-00091046,ACC-00091222,MER-10033,DEV-10223,5:49:33 PM,ECOM,USD, $ 510 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,1,0,0,0,0
TXN-20260124-007146,ACC-00091051,ACC-00091136,MER-10030,DEV-10149,3:41:04 PM,ECOM,USD," $ 2,215 ",DECLINED,HIGH_RISK_MERCHANT,US,WA,Seattle,FALSE,0,1,0,1,1,0,0
TXN-20260124-007147,ACC-00091155,ACC-00091177,MER-10046,DEV-10320,10:32:00 AM,ECOM,USD, $ 76 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-007148,ACC-00091164,ACC-00091007,MER-10043,DEV-10261,6:39:17 AM,ECOM,USD, $ 82 ,APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007149,ACC-00091201,ACC-00091092,MER-10003,DEV-10059,5:33:03 AM,ECOM,USD, $ 248 ,APPROVED,,US,IL,Chicago,FALSE,0,0,1,0,0,0,0
TXN-20260124-007150,ACC-00091258,ACC-00091218,MER-10047,DEV-10176,5:04:38 AM,CARD_PRESENT,USD, $ 40 ,APPROVED,,GB,SCT,Edinburgh,FALSE,0,0,1,0,0,0,0
TXN-20260124-007151,ACC-00091166,ACC-00091086,MER-10040,DEV-10076,8:33:05 AM,ACH,USD," $ 1,564 ",APPROVED,,US,CO,Denver,FALSE,0,0,0,1,0,0,0
TXN-20260124-007152,ACC-00091055,ACC-00091005,MER-10069,DEV-10235,5:07:52 AM,ECOM,USD, $ 526 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-007153,ACC-00091152,ACC-00091134,MER-10111,DEV-10233,3:42:56 AM,ECOM,USD, $ 95 ,APPROVED,,US,NY,New York,FALSE,0,1,1,0,0,0,0
TXN-20260124-007154,ACC-00091209,ACC-00091096,MER-10102,DEV-10074,8:54:30 PM,ECOM,USD, $ 451 ,APPROVED,,FR,IDF,Paris,FALSE,0,1,0,0,0,0,0
TXN-20260124-007155,ACC-00091215,ACC-00091151,MER-10086,DEV-10298,12:32:52 AM,ACH,USD," $ 3,471 ",APPROVED,,US,CO,Denver,FALSE,0,0,0,1,0,0,0
TXN-20260124-007156,ACC-00091050,ACC-00091190,MER-10081,DEV-10095,7:38:58 PM,CARD_PRESENT,USD, $ 54 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,0,0
TXN-20260124-007157,ACC-00091151,ACC-00091070,MER-10082,DEV-10030,4:20:51 AM,CARD_PRESENT,USD, $ 291 ,APPROVED,,GB,SCT,Edinburgh,FALSE,0,0,0,0,0,0,0
TXN-20260124-007158,ACC-00091138,ACC-00091007,MER-10008,DEV-10282,10:03:38 AM,CARD_PRESENT,USD, $ 336 ,APPROVED,,US,TX,Houston,FALSE,0,0,1,0,0,0,0
TXN-20260124-007159,ACC-00091238,ACC-00091196,MER-10015,DEV-10154,10:56:53 AM,ECOM,USD, $ 114 ,APPROVED,,NG,LA,Lagos,FALSE,0,1,0,0,0,0,0
TXN-20260124-007160,ACC-00091002,ACC-00091081,MER-10098,DEV-10232,10:41:49 PM,ECOM,USD," $ 1,660 ",APPROVED,,MX,CDMX,Mexico,FALSE,0,1,0,1,0,0,0
TXN-20260124-007161,ACC-00091003,ACC-00091003,MER-10068,DEV-10086,2:14:55 AM,CARD_PRESENT,USD, $ 547 ,DECLINED,DO_NOT_HONOR,BR,SP,Sao Paulo,FALSE,0,0,0,0,1,0,0
TXN-20260124-007162,ACC-00091046,ACC-00091075,MER-10119,DEV-10116,5:37:54 PM,CARD_PRESENT,USD, $ 633 ,APPROVED,,BR,SP,Sao Paulo,FALSE,0,1,0,0,0,0,0
TXN-20260124-007163,ACC-00091147,ACC-00091060,MER-10002,DEV-10091,12:33:07 AM,ECOM,USD, $ 170 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-007164,ACC-00091061,ACC-00091106,MER-10070,DEV-10107,9:28:58 AM,ECOM,USD, $ 75 ,APPROVED,,US,CA,San Francisco,FALSE,0,0,0,0,0,0,0
TXN-20260124-007165,ACC-00091250,ACC-00091086,MER-10015,DEV-10047,4:26:39 PM,ECOM,USD, $ 208 ,APPROVED,,US,NY,New York,FALSE,0,1,0,0,0,0,0
TXN-20260124-007166,ACC-00091183,ACC-00091044,MER-10080,DEV-10058,12:41:30 AM,ECOM,USD, $ 546 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,0,0
TXN-20260124-007167,ACC-00091105,ACC-00091060,MER-10072,DEV-10246,3:45:56 AM,ECOM,USD, $ 530 ,APPROVED,,US,TX,Houston,FALSE,0,0,0,0,0,0,0
TXN-20260124-007168,ACC-00091110,ACC-00091159,MER-10034,DEV-10110,10:25:00 AM,CARD_PRESENT,USD, $ 134 ,APPROVED,,US,AZ,Phoenix,FALSE,0,0,0,0,0,0,0
TXN-20260124-007169,ACC-00091095,ACC-00091250,MER-10118,DEV-10317,9:34:26 AM,CARD_PRESENT,USD, $ 133 ,APPROVED,,CA,AZ,Seattle,FALSE,0,1,0,0,0,0,0
TXN-20260124-007170,ACC-00091108,ACC-00091224,MER-10111,DEV-10210,10:31:24 PM,ECOM,USD, $ 220 ,APPROVED,,US,GA,Atlanta,FALSE,0,1,0,0,0,0,0
TXN-20260124-007171,ACC-00091253,ACC-00091255,MER-10077,DEV-10254,3:55:45 AM,ECOM,USD, $ 116 ,DECLINED,DO_NOT_HONOR,US,CO,Denver,FALSE,0,0,0,0,1,0,0
TXN-20260124-007172,ACC-00091235,ACC-00091160,MER-10053,DEV-10315,4:59:04 PM,ECOM,USD, $ 64 ,APPROVED,,US,NY,New York,FALSE,0,1,0,0,0,0,0
TXN-20260124-007173,ACC-00091046,ACC-00091129,MER-10111,DEV-10239,4:41:11 AM,ECOM,USD, $ 209 ,DECLINED,INSUFFICIENT_FUNDS,US,NY,New York,FALSE,0,1,0,0,1,0,0
TXN-20260124-007174,ACC-00091061,ACC-00091081,MER-10082,DEV-10147,1:41:07 AM,ECOM,USD, $ 27 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,0,0,0,1,0
TXN-20260124-007175,ACC-00091052,ACC-00091179,MER-10002,DEV-10070,10:21:00 AM,CARD_PRESENT,USD, $ 94 ,APPROVED,,US,CA,Los Angeles,FALSE,0,0,1,0,0,0,0
TXN-20260124-007176,ACC-00091106,ACC-00091223,MER-10104,DEV-10285,9:00:12 PM,ECOM,USD," $ 1,057 ",APPROVED,,US,WA,Seattle,FALSE,0,0,0,0,0,0,0
TXN-20260124-007177,ACC-00091152,ACC-00091081,MER-10077,DEV-10179,12:08:15 AM,CARD_PRESENT,USD, $ 84 ,APPROVED,,US,IL,Chicago,FALSE,0,0,0,0,0,0,0
TXN-20260124-007178,ACC-00091115,ACC-00091004,MER-10013,DEV-10061,10:18:17 AM,CARD_PRESENT,USD, $ 329 ,APPROVED,,US,TX,Austin,FALSE,0,0,0,0,0,0,0
TXN-20260124-007179,ACC-00091099,ACC-00091164,MER-10111,DEV-10161,11:14:26 AM,ECOM,USD, $ 125 ,DECLINED,INSUFFICIENT_FUNDS,US,GA,Seattle,FALSE,0,1,1,0,1,0,0
TXN-20260124-007180,ACC-00091149,ACC-00091208,MER-10103,DEV-10025,3:30:27 PM,ECOM,USD, $ 117 ,APPROVED,,US,GA,Atlanta,FALSE,0,0,0,0,0,0,0
TXN-20260124-007181,ACC-00091179,ACC-00091100,MER-10033,DEV-10019,10:05:00 AM,CARD_PRESENT,USD, $ 215 ,APPROVED,,US,NY,New York,FALSE,0,0,0,0,0,0,0
TXN-20260124-007182,ACC-00091224,ACC-00091239,MER-10055,DEV-10282,6:35:00 PM,ECOM,USD," $ 1,021 ",DECLINED,HIGH_RISK_MERCHANT,US,NY,New York,FALSE,0,1,1,0,1,0,0
TXN-20260124-007183,ACC-00091115,ACC-00091119,MER-10084,DEV-10199,4:49:05 AM,ECOM,USD," $ 1,483 ",APPROVED,,US,GA,Atlanta,FALSE,0,1,1,0,0,0,0
TXN-20260124-007184,ACC-00091101,ACC-00091046,MER-10098,DEV-10004,1:24:31 PM,ECOM,USD," $ 1,133 ",APPROVED,,US,WA,Seattle,FALSE,0,1,0,0,0,0,0
