session_id,customer_id,device_id,login_ts,ip_address,geo_country,geo_region,geo_city,mfa_result,login_result
SES-20260124-004564,CUST-000852,DEV-10243,2025-08-20 20:40:31,141.14.232.66,US,CO,Denver,FAILED,FAILED
SES-20260124-004565,CUST-000878,DEV-10181,2025-09-18 01:04:33,33.207.253.176,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004566,CUST-000860,DEV-10205,2025-08-15 10:29:33,20.57.44.214,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004567,CUST-000976,DEV-10259,2025-12-01 20:09:48,233.169.79.128,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004568,CUST-000876,DEV-10138,2025-12-17 13:11:41,224.158.18.137,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004569,CUST-000908,DEV-10311,2025-11-01 03:08:38,141.144.19.165,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004570,CUST-000867,DEV-10183,2025-09-16 17:10:17,212.91.88.132,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004571,CUST-000822,DEV-10001,2025-08-27 13:20:06,133.246.129.131,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004572,CUST-000839,DEV-10298,2025-11-08 03:08:26,108.27.108.147,US,GA,Atlanta,FAILED,FAILED
SES-20260124-004573,CUST-000860,DEV-10016,2025-10-03 22:40:55,61.151.53.118,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004574,CUST-000970,DEV-10207,2025-11-20 12:52:02,69.184.67.156,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004575,CUST-000837,DEV-10075,2025-12-27 22:20:05,127.58.149.57,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004576,CUST-000900,DEV-10036,2025-11-06 21:38:17,125.136.118.44,AU,NSW,Sydney,PASSED,SUCCESS
SES-20260124-004577,CUST-000926,DEV-10244,2025-08-06 19:22:58,140.21.191.105,US,TX,Austin,PASSED,SUCCESS
SES-20260124-004578,CUST-000831,DEV-10133,2026-01-17 03:22:07,134.151.243.115,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004579,CUST-000970,DEV-10218,2025-11-17 03:56:55,105.206.219.61,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004580,CUST-000932,DEV-10132,2025-11-16 09:33:24,65.108.188.151,,,,PASSED,SUCCESS
SES-20260124-004581,CUST-000856,DEV-10196,2025-09-15 04:55:07,78.48.246.222,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004582,CUST-000830,DEV-10276,2025-11-12 04:24:26,139.30.128.52,AU,NSW,Sydney,PASSED,SUCCESS
SES-20260124-004583,CUST-000819,DEV-10237,2025-12-11 05:02:45,193.27.222.240,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004584,CUST-000815,DEV-10167,2025-12-28 00:32:45,184.188.20.99,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004585,CUST-000916,DEV-10123,2026-01-16 04:28:49,113.72.135.45,US,NY,New York,PASSED,SUCCESS
SES-20260124-004586,CUST-000972,DEV-10284,2025-08-19 21:16:51,45.106.11.179,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004587,CUST-000909,DEV-10076,2025-07-26 21:21:24,130.215.249.45,DE,BE,Berlin,PASSED,SUCCESS
SES-20260124-004588,CUST-000821,DEV-10135,2025-08-07 08:02:30,22.175.247.217,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004589,CUST-000865,DEV-10286,2025-10-31 07:32:00,177.209.214.189,US,IL,Chicago,FAILED,SUCCESS
SES-20260124-004590,CUST-000822,DEV-10117,2025-08-31 14:05:34,170.196.26.20,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004591,CUST-000796,DEV-10155,2025-12-04 08:30:16,33.12.236.95,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004592,CUST-000812,DEV-10192,2025-11-29 12:26:46,220.250.125.125,US,IL,Chicago,FAILED,SUCCESS
SES-20260124-004593,CUST-000928,DEV-10047,2025-10-03 19:51:19,18.32.120.205,US,NY,New York,PASSED,SUCCESS
SES-20260124-004594,CUST-000795,DEV-10126,2026-01-24 13:15:38,22.121.207.197,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004595,CUST-000952,DEV-10311,2025-08-07 23:56:23,32.90.237.160,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004596,CUST-000957,DEV-10221,2025-10-19 17:24:42,222.236.109.32,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004597,CUST-000901,DEV-10318,2025-11-25 20:42:31,190.206.124.117,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004598,CUST-000785,DEV-10028,2026-01-18 10:28:28,77.224.121.79,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004599,CUST-000882,DEV-10093,2025-09-15 14:51:43,104.11.181.56,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-004600,CUST-000859,DEV-10009,2025-12-04 09:06:55,173.240.239.18,US,NY,New York,PASSED,SUCCESS
SES-20260124-004601,CUST-000961,DEV-10134,2025-09-21 09:29:29,150.16.225.90,US,TX,San Antonio,FAILED,FAILED
SES-20260124-004602,CUST-000838,DEV-10014,2025-08-25 03:46:37,97.249.7.124,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004603,CUST-000887,DEV-10299,2026-01-16 18:11:43,214.101.13.39,US,NY,New York,FAILED,FAILED
SES-20260124-004604,CUST-000832,DEV-10066,2025-10-19 14:55:20,150.246.97.221,US,CO,Denver,FAILED,FAILED
SES-20260124-004605,CUST-000893,DEV-10018,2025-10-26 01:16:36,112.163.211.148,FR,IDF,Paris,PASSED,SUCCESS
SES-20260124-004606,CUST-000859,DEV-10207,2025-12-25 12:26:20,149.61.208.81,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004607,CUST-000890,DEV-10093,2025-09-25 00:25:58,169.186.88.16,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004608,CUST-000894,DEV-10110,2025-07-29 13:52:07,219.62.184.28,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004609,CUST-000807,DEV-10164,2025-09-14 08:55:43,21.178.32.82,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004610,CUST-000914,DEV-10147,2025-11-03 13:38:37,88.6.69.96,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004611,CUST-000890,DEV-10006,2025-12-27 22:30:06,26.207.150.38,US,GA,Atlanta,FAILED,FAILED
SES-20260124-004612,CUST-000803,DEV-10230,2025-10-14 16:26:15,234.13.19.228,US,NY,New York,PASSED,SUCCESS
SES-20260124-004613,CUST-000947,DEV-10039,2025-11-12 04:12:20,98.71.113.169,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004614,CUST-000879,DEV-10089,2025-11-22 21:06:53,64.44.241.232,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004615,CUST-000796,DEV-10118,2025-10-04 22:51:01,215.247.101.137,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004616,CUST-000890,DEV-10078,2025-10-16 01:21:07,219.190.218.68,US,CA,San Francisco,FAILED,SUCCESS
SES-20260124-004617,CUST-000916,DEV-10263,2025-11-01 19:15:33,204.190.178.32,CA,ON,Toronto,PASSED,SUCCESS
SES-20260124-004618,CUST-000976,DEV-10274,2025-09-22 02:32:06,207.56.95.82,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004619,CUST-000862,DEV-10261,2026-01-23 02:00:04,38.121.133.154,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004620,CUST-000907,DEV-10218,2025-09-19 16:37:50,250.197.4.90,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004621,CUST-000919,DEV-10157,2025-07-27 19:18:10,46.187.73.105,AU,NSW,Sydney,FAILED,FAILED
SES-20260124-004622,CUST-000817,DEV-10300,2025-12-15 02:56:47,133.195.94.129,US,CO,Denver,FAILED,SUCCESS
SES-20260124-004623,CUST-000920,DEV-10171,2025-08-29 16:44:46,230.191.81.192,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004624,CUST-000788,DEV-10140,2025-07-30 21:29:21,199.11.243.122,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-004625,CUST-000929,DEV-10013,2025-10-25 08:34:34,133.48.123.215,US,NY,New York,PASSED,SUCCESS
SES-20260124-004626,CUST-000823,DEV-10310,2025-09-06 18:49:12,45.124.29.112,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004627,CUST-000837,DEV-10258,2025-12-24 23:45:23,36.198.184.41,DE,BE,Berlin,FAILED,SUCCESS
SES-20260124-004628,CUST-000950,DEV-10211,2025-11-19 07:42:35,186.51.120.237,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004629,CUST-000897,DEV-10028,2025-10-01 01:19:39,200.215.150.2,US,IL,Chicago,FAILED,SUCCESS
SES-20260124-004630,CUST-000820,DEV-10255,2026-01-24 10:10:30,196.78.165.177,BR,SP,Sao Paulo,FAILED,FAILED
SES-20260124-004631,CUST-000966,DEV-10151,2025-10-26 22:30:56,36.79.55.247,BR,SP,Sao Paulo,FAILED,FAILED
SES-20260124-004632,CUST-000887,DEV-10193,2025-12-04 15:42:03,161.72.98.197,IN,MH,Mumbai,PASSED,SUCCESS
SES-20260124-004633,CUST-000816,DEV-10195,2025-09-13 17:29:41,63.191.88.40,CA,BC,Vancouver,PASSED,SUCCESS
SES-20260124-004634,CUST-000930,DEV-10241,2025-08-26 06:31:09,29.46.53.55,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004635,CUST-000922,DEV-10289,2025-10-20 05:10:24,214.97.73.106,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-004636,CUST-000822,DEV-10098,2025-07-29 07:09:44,204.75.64.69,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004637,CUST-000830,DEV-10183,2025-07-31 16:05:14,125.89.10.185,US,TX,San Antonio,FAILED,FAILED
SES-20260124-004638,CUST-000869,DEV-10220,2025-12-01 16:26:12,17.11.242.247,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-004639,CUST-000957,DEV-10263,2025-09-01 11:19:05,152.129.217.125,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-004640,CUST-000971,DEV-10099,2025-10-03 04:21:29,194.39.170.91,US,TX,Austin,PASSED,SUCCESS
SES-20260124-004641,CUST-000785,DEV-10230,2025-11-16 03:10:43,198.135.233.162,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004642,CUST-000941,DEV-10006,2026-01-06 14:30:55,43.106.125.229,NG,FC,Abuja,PASSED,SUCCESS
SES-20260124-004643,CUST-000925,DEV-10142,2025-10-02 23:46:05,18.58.44.115,US,WA,Seattle,FAILED,SUCCESS
SES-20260124-004644,CUST-000819,DEV-10151,2025-11-20 12:54:17,186.143.187.182,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004645,CUST-000827,DEV-10056,2025-11-24 02:58:23,157.56.57.197,FR,IDF,Paris,FAILED,FAILED
SES-20260124-004646,CUST-000888,DEV-10083,2025-09-19 07:35:09,234.29.226.188,US,NY,New York,PASSED,SUCCESS
SES-20260124-004647,CUST-000903,DEV-10015,2025-11-06 00:25:13,61.105.212.224,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004648,CUST-000896,DEV-10304,2026-01-21 10:25:35,171.52.24.237,CA,ON,Toronto,PASSED,SUCCESS
SES-20260124-004649,CUST-000787,DEV-10176,2025-08-01 06:14:53,116.252.163.44,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004650,CUST-000975,DEV-10113,2025-08-15 16:16:08,38.168.97.33,GB,ENG,London,PASSED,SUCCESS
SES-20260124-004651,CUST-000852,DEV-10048,2025-09-16 14:58:54,177.197.12.162,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004652,CUST-000825,DEV-10020,2025-08-19 19:30:06,54.243.31.56,FR,IDF,Paris,FAILED,FAILED
SES-20260124-004653,CUST-000842,DEV-10159,2026-01-17 10:45:58,16.47.72.109,US,NY,New York,PASSED,SUCCESS
SES-20260124-004654,CUST-000824,DEV-10267,2026-01-02 06:00:04,222.199.156.153,BR,SP,Sao Paulo,FAILED,FAILED
SES-20260124-004655,CUST-000924,DEV-10268,2025-12-28 02:45:23,153.57.38.82,US,NY,New York,PASSED,SUCCESS
SES-20260124-004656,CUST-000781,DEV-10014,2025-08-11 17:30:49,222.86.171.66,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004657,CUST-000892,DEV-10162,2025-08-25 04:18:03,191.23.22.194,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004658,CUST-000815,DEV-10318,2025-12-10 16:23:07,225.148.152.216,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004659,CUST-000894,DEV-10199,2025-10-15 12:23:07,221.120.103.168,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004660,CUST-000827,DEV-10220,2025-11-29 14:54:27,160.5.251.146,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004661,CUST-000963,DEV-10245,2025-11-21 08:30:48,135.146.216.94,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004662,CUST-000844,DEV-10089,2025-08-07 13:51:04,124.224.37.220,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004663,CUST-000785,DEV-10154,2025-08-17 18:40:29,119.94.232.87,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-004664,CUST-000842,DEV-10158,2025-11-17 05:05:10,67.154.53.4,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004665,CUST-000857,DEV-10212,2025-10-07 20:27:44,177.197.129.107,GB,ENG,London,PASSED,SUCCESS
SES-20260124-004666,CUST-000815,DEV-10181,2025-10-22 17:45:27,117.32.26.102,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004667,CUST-000809,DEV-10124,2025-07-26 23:11:27,154.142.238.215,AU,NSW,Sydney,PASSED,SUCCESS
SES-20260124-004668,CUST-000930,DEV-10068,2025-10-06 23:06:39,41.84.255.215,US,WA,Seattle,NOT_USED,SUCCESS
SES-20260124-004669,CUST-000949,DEV-10087,2025-12-13 17:52:34,153.83.55.74,US,NY,New York,PASSED,SUCCESS
SES-20260124-004670,CUST-000853,DEV-10123,2025-09-19 15:47:29,45.141.244.69,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004671,CUST-000856,DEV-10195,2025-09-24 03:06:41,47.222.73.175,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-004672,CUST-000927,DEV-10190,2025-12-07 05:47:31,91.58.195.214,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004673,CUST-000849,DEV-10232,2025-12-18 15:14:44,21.151.155.123,MX,CDMX,Mexico,FAILED,SUCCESS
SES-20260124-004674,CUST-000896,DEV-10258,2025-11-02 21:47:22,44.225.82.245,NG,LA,Lagos,PASSED,SUCCESS
SES-20260124-004675,CUST-000825,DEV-10199,2025-12-12 03:48:43,17.1.33.171,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004676,CUST-000841,DEV-10247,2025-12-26 01:26:03,130.23.0.17,US,NY,New York,PASSED,SUCCESS
SES-20260124-004677,CUST-000911,DEV-10006,2025-08-22 10:32:49,122.95.202.197,US,IL,Chicago,FAILED,FAILED
SES-20260124-004678,CUST-000796,DEV-10171,2025-08-17 20:51:17,31.56.201.17,US,NY,New York,PASSED,SUCCESS
SES-20260124-004679,CUST-000946,DEV-10080,2025-11-07 15:43:33,138.249.208.134,US,NY,New York,PASSED,SUCCESS
SES-20260124-004680,CUST-000863,DEV-10298,2025-08-19 17:19:14,74.229.66.169,AU,NSW,Sydney,PASSED,SUCCESS
SES-20260124-004681,CUST-000970,DEV-10042,2025-08-21 01:42:50,15.179.162.10,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004682,CUST-000974,DEV-10211,2025-12-08 13:54:53,79.161.154.33,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004683,CUST-000842,DEV-10320,2025-08-03 04:51:02,237.206.44.148,US,NY,New York,PASSED,SUCCESS
SES-20260124-004684,CUST-000870,DEV-10274,2026-01-14 11:41:13,157.20.58.58,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004685,CUST-000881,DEV-10241,2025-08-29 03:59:32,87.31.187.89,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004686,CUST-000831,DEV-10208,2026-01-10 03:36:30,109.196.194.55,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004687,CUST-000941,DEV-10048,2025-12-07 01:34:59,242.9.213.214,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004688,CUST-000789,DEV-10140,2025-10-28 01:19:56,152.67.100.76,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004689,CUST-000825,DEV-10053,2025-10-12 01:47:43,46.255.168.174,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004690,CUST-000872,DEV-10135,2025-12-08 18:24:47,227.59.233.224,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004691,CUST-000783,DEV-10105,2026-01-19 12:15:58,106.115.2.7,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004692,CUST-000953,DEV-10163,2025-08-09 05:49:21,12.202.221.107,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-004693,CUST-000873,DEV-10297,2025-12-24 17:31:28,204.83.232.233,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004694,CUST-000945,DEV-10239,2025-12-13 18:28:04,142.7.174.240,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004695,CUST-000788,DEV-10224,2025-09-08 12:54:53,175.157.65.28,GB,SCT,Edinburgh,FAILED,FAILED
SES-20260124-004696,CUST-000891,DEV-10079,2025-09-12 13:30:38,140.191.197.65,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004697,CUST-000884,DEV-10061,2025-10-04 04:54:16,108.150.33.123,US,NY,New York,PASSED,SUCCESS
SES-20260124-004698,CUST-000789,DEV-10260,2025-11-15 01:21:05,189.176.205.157,US,NY,New York,PASSED,SUCCESS
SES-20260124-004699,CUST-000969,DEV-10288,2025-12-23 12:46:10,177.171.191.193,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004700,CUST-000810,DEV-10253,2025-10-12 16:46:04,190.211.202.83,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004701,CUST-000880,DEV-10097,2025-12-25 11:22:14,206.27.14.72,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004702,CUST-000806,DEV-10174,2025-11-27 20:30:41,231.131.166.117,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004703,CUST-000841,DEV-10006,2025-08-29 12:07:36,95.223.136.61,IN,DL,Delhi,FAILED,SUCCESS
SES-20260124-004704,CUST-000796,DEV-10045,2025-10-22 05:15:59,137.144.78.206,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004705,CUST-000793,DEV-10119,2025-10-12 03:48:04,150.113.176.59,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004706,CUST-000843,DEV-10029,2025-11-17 06:55:37,161.126.158.162,AU,NSW,Sydney,PASSED,SUCCESS
SES-20260124-004707,CUST-000855,DEV-10243,2025-12-18 13:37:08,144.114.67.89,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004708,CUST-000861,DEV-10309,2025-11-03 23:30:16,132.143.160.231,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004709,CUST-000909,DEV-10057,2025-09-16 21:21:17,120.72.55.21,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004710,CUST-000904,DEV-10312,2026-01-13 19:13:18,213.89.223.8,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004711,CUST-000834,DEV-10312,2025-11-11 16:10:04,220.45.235.179,US,TX,Austin,PASSED,SUCCESS
SES-20260124-004712,CUST-000961,DEV-10219,2025-08-23 15:16:58,212.252.224.85,US,GA,Atlanta,FAILED,SUCCESS
SES-20260124-004713,CUST-000861,DEV-10154,2025-12-12 21:46:02,235.92.48.235,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004714,CUST-000896,DEV-10214,2025-09-10 04:57:56,232.57.244.184,IN,DL,Delhi,PASSED,SUCCESS
SES-20260124-004715,CUST-000913,DEV-10082,2026-01-07 23:20:14,149.66.13.9,US,NY,New York,PASSED,SUCCESS
SES-20260124-004716,CUST-000918,DEV-10055,2025-09-08 07:25:26,234.13.248.88,US,NY,New York,PASSED,SUCCESS
SES-20260124-004717,CUST-000792,DEV-10161,2025-09-29 18:33:16,93.233.103.217,BR,SP,Sao Paulo,FAILED,SUCCESS
SES-20260124-004718,CUST-000894,DEV-10172,2025-12-18 11:39:24,181.132.193.52,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004719,CUST-000787,DEV-10077,2025-07-29 10:04:40,118.250.242.249,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004720,CUST-000795,DEV-10120,2025-11-27 00:29:37,159.223.52.226,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004721,CUST-000804,DEV-10215,2025-12-11 06:52:27,19.31.10.115,US,CA,San Francisco,NOT_USED,SUCCESS
SES-20260124-004722,CUST-000847,DEV-10262,2025-10-26 09:38:28,100.94.91.12,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004723,CUST-000898,DEV-10201,2025-08-29 13:07:05,229.146.92.183,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-004724,CUST-000958,DEV-10149,2025-11-22 02:49:56,64.45.244.68,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004725,CUST-000781,DEV-10111,2025-09-16 07:13:41,26.30.138.93,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-004726,CUST-000886,DEV-10262,2025-10-01 20:52:55,100.75.59.79,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004727,CUST-000801,DEV-10192,2025-09-29 01:44:04,231.241.41.54,MX,CDMX,Mexico,PASSED,SUCCESS
SES-20260124-004728,CUST-000961,DEV-10129,2025-10-30 20:22:07,33.120.2.2,US,NY,New York,PASSED,SUCCESS
SES-20260124-004729,CUST-000852,DEV-10108,2025-11-08 22:41:17,239.245.185.165,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004730,CUST-000919,DEV-10121,2025-10-08 19:35:53,38.113.76.80,IN,DL,Delhi,FAILED,FAILED
SES-20260124-004731,CUST-000781,DEV-10157,2025-08-26 03:03:58,61.149.137.69,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004732,CUST-000905,DEV-10153,2025-11-12 20:52:51,13.11.254.43,US,NY,New York,PASSED,SUCCESS
SES-20260124-004733,CUST-000973,DEV-10148,2025-11-21 13:08:46,245.38.162.72,US,NY,New York,PASSED,SUCCESS
SES-20260124-004734,CUST-000888,DEV-10222,2025-12-24 01:40:12,206.1.91.65,US,CA,San Francisco,FAILED,SUCCESS
SES-20260124-004735,CUST-000960,DEV-10052,2026-01-06 22:54:25,85.79.31.38,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004736,CUST-000900,DEV-10267,2025-09-14 12:14:10,25.107.104.212,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004737,CUST-000808,DEV-10120,2025-08-11 05:03:29,145.51.159.118,US,TX,Dallas,PASSED,SUCCESS
SES-20260124-004738,CUST-000831,DEV-10196,2025-12-28 20:08:47,242.76.94.33,US,IL,Chicago,PASSED,SUCCESS
SES-20260124-004739,CUST-000887,DEV-10133,2025-10-27 13:58:43,214.59.169.23,US,NY,New York,PASSED,SUCCESS
SES-20260124-004740,CUST-000834,DEV-10050,2025-09-01 09:36:52,111.166.205.31,US,WA,Seattle,FAILED,FAILED
SES-20260124-004741,CUST-000855,DEV-10304,2025-12-29 01:03:28,49.172.49.254,US,NY,New York,FAILED,FAILED
SES-20260124-004742,CUST-000866,DEV-10301,2025-12-12 02:16:16,25.243.31.132,US,WA,Seattle,FAILED,SUCCESS
SES-20260124-004743,CUST-000800,DEV-10061,2025-11-27 03:38:45,172.133.162.74,US,NY,New York,PASSED,SUCCESS
SES-20260124-004744,CUST-000910,DEV-10099,2025-12-20 23:06:32,148.11.139.93,US,TX,San Antonio,PASSED,SUCCESS
SES-20260124-004745,CUST-000870,DEV-10175,2026-01-18 17:15:54,65.63.12.123,CA,ON,Toronto,FAILED,SUCCESS
SES-20260124-004746,CUST-000853,DEV-10197,2025-11-05 07:46:30,239.192.189.169,US,NY,New York,FAILED,FAILED
SES-20260124-004747,CUST-000812,DEV-10018,2026-01-22 18:15:46,82.109.99.226,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004748,CUST-000813,DEV-10084,2025-12-06 14:14:31,117.197.176.189,BR,SP,Sao Paulo,PASSED,SUCCESS
SES-20260124-004749,CUST-000921,DEV-10069,2026-01-10 23:21:58,185.89.234.179,US,CA,San Francisco,FAILED,FAILED
SES-20260124-004750,CUST-000899,DEV-10108,2026-01-01 13:37:19,96.165.141.106,US,AZ,Phoenix,FAILED,FAILED
SES-20260124-004751,CUST-000844,DEV-10213,2025-07-26 01:46:42,37.22.61.79,US,AZ,Phoenix,PASSED,SUCCESS
SES-20260124-004752,CUST-000932,DEV-10189,2025-12-13 06:36:50,240.222.128.28,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004753,CUST-000901,DEV-10225,2025-08-03 16:23:10,174.186.144.163,US,NY,New York,FAILED,FAILED
SES-20260124-004754,CUST-000974,DEV-10290,2025-10-14 13:59:18,37.98.222.128,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004755,CUST-000973,DEV-10146,2025-11-22 03:05:23,226.146.19.182,US,NY,New York,PASSED,SUCCESS
SES-20260124-004756,CUST-000890,DEV-10195,2025-11-21 22:48:35,137.33.13.92,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004757,CUST-000971,DEV-10254,2025-10-18 06:15:07,80.161.155.205,US,NY,New York,PASSED,SUCCESS
SES-20260124-004758,CUST-000819,DEV-10154,2026-01-05 04:45:32,141.72.10.157,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004759,CUST-000976,DEV-10266,2025-09-20 15:38:19,47.185.244.186,US,NY,New York,PASSED,SUCCESS
SES-20260124-004760,CUST-000876,DEV-10174,2025-09-19 20:11:40,249.104.114.220,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004761,CUST-000853,DEV-10023,2025-07-30 23:57:53,36.239.132.49,US,CO,Denver,FAILED,SUCCESS
SES-20260124-004762,CUST-000845,DEV-10030,2025-08-09 08:14:44,139.171.119.213,US,CA,San Francisco,PASSED,SUCCESS
SES-20260124-004763,CUST-000861,DEV-10154,2025-09-21 08:46:13,188.71.39.73,US,NY,New York,PASSED,SUCCESS
SES-20260124-004764,CUST-000970,DEV-10073,2025-07-31 22:01:50,114.202.41.128,US,CA,Los Angeles,PASSED,SUCCESS
SES-20260124-004765,CUST-000910,DEV-10214,2026-01-14 23:46:29,187.213.94.126,US,TX,Houston,PASSED,SUCCESS
SES-20260124-004766,CUST-000909,DEV-10269,2025-12-02 14:25:02,193.112.233.229,US,GA,Atlanta,PASSED,SUCCESS
SES-20260124-004767,CUST-000861,DEV-10097,2025-08-29 08:14:19,76.181.67.213,US,CO,Denver,PASSED,SUCCESS
SES-20260124-004768,CUST-000938,DEV-10119,2025-08-07 03:31:57,116.48.2.201,US,WA,Seattle,PASSED,SUCCESS
SES-20260124-004769,CUST-000934,DEV-10294,2025-09-15 04:44:14,151.135.219.250,GB,ENG,London,PASSED,SUCCESS
SES-20260124-004770,CUST-000853,DEV-10248,2025-11-01 15:19:19,159.73.179.201,US,CA,Los Angeles,PASSED,SUCCESS
